company,job_tittle,role_family,experiance,exp_min,exp_mid,exp_max,exp_bucket,location,primary_city,metro,location_level,salary,salary_clean,salary_min,salary_mid,salary_max,salary_bucket,skills,has_python,has_sql,has_excel,has_power_bi,has_tableau,has_machine_learning,has_pandas,has_numpy,has_spark,has_aws,has_statistics,job_detail
s&p global market intelligence,data scientist,aiml,5-8,5,6.5,8,mid (6–8),ahmedabad,ahmedabad,ahmedabad,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,python,1,1,0,0,0,1,0,0,0,0,1,"['Role: Data Scientist', 'Industry Type: Banking', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate', 'PG: Any Postgraduate']"
s&p global market intelligence,data scientist,aiml,5-8,5,6.5,8,mid (6–8),ahmedabad,ahmedabad,ahmedabad,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,machine learning,1,1,0,0,0,1,0,0,0,0,1,"['Role: Data Scientist', 'Industry Type: Banking', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate', 'PG: Any Postgraduate']"
s&p global market intelligence,data scientist,aiml,5-8,5,6.5,8,mid (6–8),ahmedabad,ahmedabad,ahmedabad,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,natural language processing,1,1,0,0,0,1,0,0,0,0,1,"['Role: Data Scientist', 'Industry Type: Banking', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate', 'PG: Any Postgraduate']"
s&p global market intelligence,data scientist,aiml,5-8,5,6.5,8,mid (6–8),ahmedabad,ahmedabad,ahmedabad,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,sql,1,1,0,0,0,1,0,0,0,0,1,"['Role: Data Scientist', 'Industry Type: Banking', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate', 'PG: Any Postgraduate']"
s&p global market intelligence,data scientist,aiml,5-8,5,6.5,8,mid (6–8),ahmedabad,ahmedabad,ahmedabad,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,r,1,1,0,0,0,1,0,0,0,0,1,"['Role: Data Scientist', 'Industry Type: Banking', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate', 'PG: Any Postgraduate']"
s&p global market intelligence,data scientist,aiml,5-8,5,6.5,8,mid (6–8),ahmedabad,ahmedabad,ahmedabad,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,statistics,1,1,0,0,0,1,0,0,0,0,1,"['Role: Data Scientist', 'Industry Type: Banking', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate', 'PG: Any Postgraduate']"
ups supply chain solutions (ups scs),data analyst,analytics,7-12,7,9.5,12,senior (9–12),"mumbai, pune, gurugram",mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,sql,1,1,0,1,0,1,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: Courier / Logistics', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
ups supply chain solutions (ups scs),data analyst,analytics,7-12,7,9.5,12,senior (9–12),"mumbai, pune, gurugram",mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,power bi,1,1,0,1,0,1,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: Courier / Logistics', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
ups supply chain solutions (ups scs),data analyst,analytics,7-12,7,9.5,12,senior (9–12),"mumbai, pune, gurugram",mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,python,1,1,0,1,0,1,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: Courier / Logistics', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
ups supply chain solutions (ups scs),data analyst,analytics,7-12,7,9.5,12,senior (9–12),"mumbai, pune, gurugram",mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,natural language processing,1,1,0,1,0,1,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: Courier / Logistics', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
ups supply chain solutions (ups scs),data analyst,analytics,7-12,7,9.5,12,senior (9–12),"mumbai, pune, gurugram",mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,data warehousing,1,1,0,1,0,1,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: Courier / Logistics', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
ups supply chain solutions (ups scs),data analyst,analytics,7-12,7,9.5,12,senior (9–12),"mumbai, pune, gurugram",mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,machine learning,1,1,0,1,0,1,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: Courier / Logistics', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
ups supply chain solutions (ups scs),data analyst,analytics,7-12,7,9.5,12,senior (9–12),"mumbai, pune, gurugram",mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,r,1,1,0,1,0,1,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: Courier / Logistics', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
ups supply chain solutions (ups scs),data analyst,analytics,7-12,7,9.5,12,senior (9–12),"mumbai, pune, gurugram",mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,data modeling,1,1,0,1,0,1,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: Courier / Logistics', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
ups supply chain solutions (ups scs),data analyst,analytics,7-12,7,9.5,12,senior (9–12),"mumbai, pune, gurugram",mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,etl,1,1,0,1,0,1,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: Courier / Logistics', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
priceline,business analyst,business analyst,4-5,4,4.5,5,junior (3–5),mumbai,mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,data analysis,0,0,0,0,0,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: Internet', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
unknown company,analytics,analytics,5-7,5,6.0,7,mid (6–8),mumbai,mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,r,1,0,0,0,0,0,0,0,0,0,0,"['Role: Analytics / BI Manager', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate', 'Doctorate: Doctorate Not Required']"
unknown company,analytics,analytics,5-7,5,6.0,7,mid (6–8),mumbai,mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,data analytics,1,0,0,0,0,0,0,0,0,0,0,"['Role: Analytics / BI Manager', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate', 'Doctorate: Doctorate Not Required']"
unknown company,analytics,analytics,5-7,5,6.0,7,mid (6–8),mumbai,mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,python,1,0,0,0,0,0,0,0,0,0,0,"['Role: Analytics / BI Manager', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate', 'Doctorate: Doctorate Not Required']"
clearing corporation of india,analytics,analytics,5-10,5,7.5,10,mid (6–8),mumbai,mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,python,1,0,0,0,0,0,0,0,0,0,0,"['Role: Analytics / BI Manager', 'Industry Type: Financial Services', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Production/Industrial, Any Graduate', 'PG: Any Postgraduate']"
unknown company,full stack data scientist,aiml,5-8,5,6.5,8,mid (6–8),mumbai,mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,r,1,1,0,1,1,1,0,0,0,0,0,"['Role: Full Stack Data Scientist', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate', 'PG: Any Postgraduate', 'Doctorate: Doctorate Not Required']"
unknown company,full stack data scientist,aiml,5-8,5,6.5,8,mid (6–8),mumbai,mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,power bi,1,1,0,1,1,1,0,0,0,0,0,"['Role: Full Stack Data Scientist', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate', 'PG: Any Postgraduate', 'Doctorate: Doctorate Not Required']"
unknown company,full stack data scientist,aiml,5-8,5,6.5,8,mid (6–8),mumbai,mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,data modeling,1,1,0,1,1,1,0,0,0,0,0,"['Role: Full Stack Data Scientist', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate', 'PG: Any Postgraduate', 'Doctorate: Doctorate Not Required']"
unknown company,full stack data scientist,aiml,5-8,5,6.5,8,mid (6–8),mumbai,mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,tableau,1,1,0,1,1,1,0,0,0,0,0,"['Role: Full Stack Data Scientist', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate', 'PG: Any Postgraduate', 'Doctorate: Doctorate Not Required']"
unknown company,full stack data scientist,aiml,5-8,5,6.5,8,mid (6–8),mumbai,mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,machine learning,1,1,0,1,1,1,0,0,0,0,0,"['Role: Full Stack Data Scientist', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate', 'PG: Any Postgraduate', 'Doctorate: Doctorate Not Required']"
unknown company,full stack data scientist,aiml,5-8,5,6.5,8,mid (6–8),mumbai,mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,python,1,1,0,1,1,1,0,0,0,0,0,"['Role: Full Stack Data Scientist', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate', 'PG: Any Postgraduate', 'Doctorate: Doctorate Not Required']"
unknown company,full stack data scientist,aiml,5-8,5,6.5,8,mid (6–8),mumbai,mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,sql,1,1,0,1,1,1,0,0,0,0,0,"['Role: Full Stack Data Scientist', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate', 'PG: Any Postgraduate', 'Doctorate: Doctorate Not Required']"
lericon informatics,data science & analytics,aiml,1-5,1,3.0,5,junior (3–5),"mumbai, ahmedabad",mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,data analysis,0,0,0,0,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate', 'PG: Any Postgraduate', 'Doctorate: Doctorate Not Required']"
lericon informatics,data science & analytics,aiml,1-5,1,3.0,5,junior (3–5),"mumbai, ahmedabad",mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,power bi,0,0,0,0,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate', 'PG: Any Postgraduate', 'Doctorate: Doctorate Not Required']"
unknown company,data analyst,analytics,8-10,8,9.0,10,senior (9–12),mumbai,mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,data modeling,0,0,0,0,0,0,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate', 'Doctorate: Doctorate Not Required']"
unknown company,data analyst,analytics,8-10,8,9.0,10,senior (9–12),mumbai,mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,data analytics,0,0,0,0,0,0,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate', 'Doctorate: Doctorate Not Required']"
quantiphi analytics solutions,nlp,aiml,6-9,6,7.5,9,mid (6–8),"mumbai, bengaluru",mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,machine learning,1,0,0,0,0,1,0,0,0,0,0,"['Role: NLP / DL Engineering / Architect', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate', 'PG: LLM in Law']"
quantiphi analytics solutions,nlp,aiml,6-9,6,7.5,9,mid (6–8),"mumbai, bengaluru",mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,python,1,0,0,0,0,1,0,0,0,0,0,"['Role: NLP / DL Engineering / Architect', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate', 'PG: LLM in Law']"
incedo,data analyst,analytics,4-6,4,5.0,6,junior (3–5),hyderabad,hyderabad,hyderabad,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,python,1,1,0,1,1,0,0,0,0,0,1,"['Role: Data Analyst', 'Industry Type: Banking', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Production/Industrial', 'PG: M.Tech in Electronics/Telecommunication, MCA in Computers']"
incedo,data analyst,analytics,4-6,4,5.0,6,junior (3–5),hyderabad,hyderabad,hyderabad,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,sql,1,1,0,1,1,0,0,0,0,0,1,"['Role: Data Analyst', 'Industry Type: Banking', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Production/Industrial', 'PG: M.Tech in Electronics/Telecommunication, MCA in Computers']"
incedo,data analyst,analytics,4-6,4,5.0,6,junior (3–5),hyderabad,hyderabad,hyderabad,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,tableau,1,1,0,1,1,0,0,0,0,0,1,"['Role: Data Analyst', 'Industry Type: Banking', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Production/Industrial', 'PG: M.Tech in Electronics/Telecommunication, MCA in Computers']"
incedo,data analyst,analytics,4-6,4,5.0,6,junior (3–5),hyderabad,hyderabad,hyderabad,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,data analysis,1,1,0,1,1,0,0,0,0,0,1,"['Role: Data Analyst', 'Industry Type: Banking', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Production/Industrial', 'PG: M.Tech in Electronics/Telecommunication, MCA in Computers']"
incedo,data analyst,analytics,4-6,4,5.0,6,junior (3–5),hyderabad,hyderabad,hyderabad,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,power bi,1,1,0,1,1,0,0,0,0,0,1,"['Role: Data Analyst', 'Industry Type: Banking', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Production/Industrial', 'PG: M.Tech in Electronics/Telecommunication, MCA in Computers']"
incedo,data analyst,analytics,4-6,4,5.0,6,junior (3–5),hyderabad,hyderabad,hyderabad,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,r,1,1,0,1,1,0,0,0,0,0,1,"['Role: Data Analyst', 'Industry Type: Banking', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Production/Industrial', 'PG: M.Tech in Electronics/Telecommunication, MCA in Computers']"
incedo,data analyst,analytics,4-6,4,5.0,6,junior (3–5),hyderabad,hyderabad,hyderabad,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,statistics,1,1,0,1,1,0,0,0,0,0,1,"['Role: Data Analyst', 'Industry Type: Banking', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Production/Industrial', 'PG: M.Tech in Electronics/Telecommunication, MCA in Computers']"
kiya.ai,data scientist,aiml,5-7,5,6.0,7,mid (6–8),"mumbai suburban, navi mumbai, mumbai",mumbai,mumbai,city,8-12 Lacs P.A.,8-12 lacs,8.0,10.0,12.0,10-15 LPA,pandas,1,1,0,0,0,0,1,0,0,0,0,"['Role: Data Scientist', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: BCA in Any Specialization, B.Sc in Any Specialization, B.Tech/B.E. in Any Specialization', 'PG: MCA in Any Specialization, M.Tech in Any Specialization, MS/M.Sc(Science) in Any Specialization']"
kiya.ai,data scientist,aiml,5-7,5,6.0,7,mid (6–8),"mumbai suburban, navi mumbai, mumbai",mumbai,mumbai,city,8-12 Lacs P.A.,8-12 lacs,8.0,10.0,12.0,10-15 LPA,python,1,1,0,0,0,0,1,0,0,0,0,"['Role: Data Scientist', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: BCA in Any Specialization, B.Sc in Any Specialization, B.Tech/B.E. in Any Specialization', 'PG: MCA in Any Specialization, M.Tech in Any Specialization, MS/M.Sc(Science) in Any Specialization']"
ltimindtree,data scientist,aiml,5-8,5,6.5,8,mid (6–8),"mumbai, navi mumbai, mumbai",mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,pandas,1,0,0,0,0,1,1,0,0,0,0,"['Role: Data Scientist', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate']"
ltimindtree,data scientist,aiml,5-8,5,6.5,8,mid (6–8),"mumbai, navi mumbai, mumbai",mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,machine learning,1,0,0,0,0,1,1,0,0,0,0,"['Role: Data Scientist', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate']"
ltimindtree,data scientist,aiml,5-8,5,6.5,8,mid (6–8),"mumbai, navi mumbai, mumbai",mumbai,mumbai,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,python,1,0,0,0,0,1,1,0,0,0,0,"['Role: Data Scientist', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate']"
clarivate,analytics consultant,analytics,4-9,4,6.5,9,mid (6–8),bengaluru,bangalore,bangalore,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,python,1,1,0,1,1,0,0,0,0,0,0,"['Role: Analytics Consultant', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
clarivate,analytics consultant,analytics,4-9,4,6.5,9,mid (6–8),bengaluru,bangalore,bangalore,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,r,1,1,0,1,1,0,0,0,0,0,0,"['Role: Analytics Consultant', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
clarivate,analytics consultant,analytics,4-9,4,6.5,9,mid (6–8),bengaluru,bangalore,bangalore,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,data modeling,1,1,0,1,1,0,0,0,0,0,0,"['Role: Analytics Consultant', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
itc infotech,bi developer,analytics,3-8,3,5.5,8,mid (6–8),bengaluru,bangalore,bangalore,city,7-17 Lacs P.A.,7-17 lacs,7.0,12.0,17.0,10-15 LPA,power bi,0,1,0,1,0,0,0,0,0,0,0,"['Role: BI Developer', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate']"
itc infotech,bi developer,analytics,3-8,3,5.5,8,mid (6–8),bengaluru,bangalore,bangalore,city,7-17 Lacs P.A.,7-17 lacs,7.0,12.0,17.0,10-15 LPA,sql,0,1,0,1,0,0,0,0,0,0,0,"['Role: BI Developer', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate']"
itc infotech,bi developer,analytics,3-8,3,5.5,8,mid (6–8),bengaluru,bangalore,bangalore,city,7-17 Lacs P.A.,7-17 lacs,7.0,12.0,17.0,10-15 LPA,data warehousing,0,1,0,1,0,0,0,0,0,0,0,"['Role: BI Developer', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate']"
clarivate,analytics consultant,analytics,2-7,2,4.5,7,junior (3–5),bengaluru,bangalore,bangalore,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,machine learning,1,1,1,0,0,1,0,0,0,0,0,"['Role: Analytics Consultant', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
sbi card,full stack data scientist,aiml,10-15,10,12.5,15,lead (13+),gurugram,delhi ncr,delhi ncr,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,sql,0,1,0,0,0,0,0,0,0,0,0,"['Role: Full Stack Data Scientist', 'Industry Type: Financial Services', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: B.Tech/B.E. in Any Specialization', 'PG: M.Tech in Any Specialization, MCA in Computers']"
incedo,analytics consultant,analytics,4-6,4,5.0,6,junior (3–5),gurugram,delhi ncr,delhi ncr,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,sql,1,1,0,1,1,0,0,0,0,0,0,"['Role: Analytics Consultant', 'Industry Type: Banking', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Production/Industrial', 'PG: MCA in Computers, M.Tech in Electronics/Telecommunication']"
incedo,analytics consultant,analytics,4-6,4,5.0,6,junior (3–5),gurugram,delhi ncr,delhi ncr,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,tableau,1,1,0,1,1,0,0,0,0,0,0,"['Role: Analytics Consultant', 'Industry Type: Banking', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Production/Industrial', 'PG: MCA in Computers, M.Tech in Electronics/Telecommunication']"
incedo,analytics consultant,analytics,4-6,4,5.0,6,junior (3–5),gurugram,delhi ncr,delhi ncr,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,etl,1,1,0,1,1,0,0,0,0,0,0,"['Role: Analytics Consultant', 'Industry Type: Banking', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Production/Industrial', 'PG: MCA in Computers, M.Tech in Electronics/Telecommunication']"
incedo,analytics consultant,analytics,4-6,4,5.0,6,junior (3–5),gurugram,delhi ncr,delhi ncr,city,6L_to_10L,6l_to_10l,6.0,8.0,10.0,6-10 LPA,python,1,1,0,1,1,0,0,0,0,0,0,"['Role: Analytics Consultant', 'Industry Type: Banking', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Production/Industrial', 'PG: MCA in Computers, M.Tech in Electronics/Telecommunication']"
